exporter,importer,year,commodity,trade_quantity
Netherlands (Kingdom of the),Bulgaria,2018,Maize (corn),4.41
Netherlands (Kingdom of the),Bulgaria,2018,Potatoes,3021.745
Netherlands (Kingdom of the),Bulgaria,2018,Rice,34.78
Netherlands (Kingdom of the),Bulgaria,2018,Soya beans,24.605
Netherlands (Kingdom of the),Bulgaria,2018,Sunflower seed,13.139999999999999
Netherlands (Kingdom of the),Bulgaria,2018,Wheat,4.73
Netherlands (Kingdom of the),Burkina Faso,2018,Chickens,188.855
Netherlands (Kingdom of the),Burkina Faso,2018,Potatoes,3742.59
Netherlands (Kingdom of the),Cabo Verde,2018,Potatoes,4626.525
Netherlands (Kingdom of the),Cabo Verde,2018,Rice,0.43
Netherlands (Kingdom of the),Cabo Verde,2018,Sunflower seed,0.01
Netherlands (Kingdom of the),Cameroon,2018,Chickens,65.25750000000001
Netherlands (Kingdom of the),Cameroon,2018,Maize (corn),0.08
Netherlands (Kingdom of the),Cameroon,2018,Potatoes,66.05
Netherlands (Kingdom of the),Canada,2018,Barley,0.255
Netherlands (Kingdom of the),Canada,2018,Chickens,22.0
Netherlands (Kingdom of the),Canada,2018,Maize (corn),16.5
Netherlands (Kingdom of the),Canada,2018,Potatoes,28.25
Netherlands (Kingdom of the),Canada,2018,Sunflower seed,27.5
Netherlands (Kingdom of the),Canada,2018,Wheat,1.215
Netherlands (Kingdom of the),Central African Republic,2018,Chickens,24.935
Netherlands (Kingdom of the),Central African Republic,2018,Potatoes,122.53
Netherlands (Kingdom of the),Central African Republic,2018,Rice,0.02
Netherlands (Kingdom of the),Chile,2018,Barley,1.26
Netherlands (Kingdom of the),Chile,2018,Maize (corn),3.71
Netherlands (Kingdom of the),Chile,2018,Soya beans,1.43
Netherlands (Kingdom of the),Chile,2018,Sunflower seed,3.075
Netherlands (Kingdom of the),China,2018,Potatoes,0.055
Netherlands (Kingdom of the),China,2018,Sunflower seed,108.655
Netherlands (Kingdom of the),Colombia,2018,Soya beans,0.01
Netherlands (Kingdom of the),Colombia,2018,Wheat,70.14
Netherlands (Kingdom of the),Congo,2018,Chickens,6.81
Netherlands (Kingdom of the),Congo,2018,Potatoes,639.5050000000001
Netherlands (Kingdom of the),Costa Rica,2018,Bananas,101.7
Netherlands (Kingdom of the),Costa Rica,2018,Soya beans,0.015
Netherlands (Kingdom of the),Costa Rica,2018,Wheat,66.36
Netherlands (Kingdom of the),Croatia,2018,Bananas,6908.89
Netherlands (Kingdom of the),Croatia,2018,Barley,0.665
Netherlands (Kingdom of the),Croatia,2018,Cattle,1169.225
Netherlands (Kingdom of the),Croatia,2018,Chickens,7.17
Netherlands (Kingdom of the),Croatia,2018,Maize (corn),0.615
Netherlands (Kingdom of the),Croatia,2018,Potatoes,7221.16
Netherlands (Kingdom of the),Croatia,2018,Rice,0.47
Netherlands (Kingdom of the),Croatia,2018,Soya beans,11.61
Netherlands (Kingdom of the),Croatia,2018,Sunflower seed,2.39
Netherlands (Kingdom of the),Croatia,2018,Wheat,0.345
Netherlands (Kingdom of the),Cuba,2018,Potatoes,12739.685000000001
Netherlands (Kingdom of the),Cyprus,2018,Bananas,105.72500000000001
Netherlands (Kingdom of the),Cyprus,2018,Barley,270.85999999999996
Netherlands (Kingdom of the),Cyprus,2018,Cattle,37.605000000000004
Netherlands (Kingdom of the),Cyprus,2018,Chickens,15.54
Netherlands (Kingdom of the),Cyprus,2018,Maize (corn),1.71
Netherlands (Kingdom of the),Cyprus,2018,Potatoes,6440.01
Netherlands (Kingdom of the),Cyprus,2018,Rice,5.41
Netherlands (Kingdom of the),Cyprus,2018,Soya beans,3.7
Netherlands (Kingdom of the),Cyprus,2018,Sunflower seed,14.275
Netherlands (Kingdom of the),Cyprus,2018,Wheat,38.49
Netherlands (Kingdom of the),Czechia,2018,Bananas,48962.395000000004
Netherlands (Kingdom of the),Czechia,2018,Barley,0.215
Netherlands (Kingdom of the),Czechia,2018,Cattle,150.725
Netherlands (Kingdom of the),Czechia,2018,Chickens,104.5925
Netherlands (Kingdom of the),Czechia,2018,Maize (corn),9.72
Netherlands (Kingdom of the),Czechia,2018,Potatoes,7362.6
Netherlands (Kingdom of the),Czechia,2018,Rice,68.26
Netherlands (Kingdom of the),Czechia,2018,Soya beans,518.685
Netherlands (Kingdom of the),Czechia,2018,Sunflower seed,75.065
Netherlands (Kingdom of the),Czechia,2018,Wheat,10.835
Netherlands (Kingdom of the),C̫te d'Ivoire,2018,Chickens,264.385
Netherlands (Kingdom of the),C̫te d'Ivoire,2018,Potatoes,39352.72
Netherlands (Kingdom of the),Democratic Republic of the Congo,2018,Chickens,73.14
Netherlands (Kingdom of the),Democratic Republic of the Congo,2018,Potatoes,164.65
Netherlands (Kingdom of the),Denmark,2018,Bananas,13237.505
Netherlands (Kingdom of the),Denmark,2018,Barley,9006.689999999999
Netherlands (Kingdom of the),Denmark,2018,Cattle,131.86
Netherlands (Kingdom of the),Denmark,2018,Chickens,971.8475
Netherlands (Kingdom of the),Denmark,2018,Maize (corn),32804.01
Netherlands (Kingdom of the),Denmark,2018,Potatoes,7631.969999999999
Netherlands (Kingdom of the),Denmark,2018,Rice,0.51
Netherlands (Kingdom of the),Denmark,2018,Soya beans,1296.2649999999999
Netherlands (Kingdom of the),Denmark,2018,Sunflower seed,2707.015
Netherlands (Kingdom of the),Denmark,2018,Wheat,15411.869999999999
Netherlands (Kingdom of the),Dominica,2018,Potatoes,243.97
Netherlands (Kingdom of the),Dominican Republic,2018,Chickens,0.0
Netherlands (Kingdom of the),Dominican Republic,2018,Potatoes,1020.8199999999999
Netherlands (Kingdom of the),Dominican Republic,2018,Rice,0.22
Netherlands (Kingdom of the),Dominican Republic,2018,Wheat,178.89
Netherlands (Kingdom of the),Ecuador,2018,Sunflower seed,0.03
Netherlands (Kingdom of the),Egypt,2018,Cattle,1291.2675
Netherlands (Kingdom of the),Egypt,2018,Chickens,1074.4
Netherlands (Kingdom of the),Egypt,2018,Potatoes,37885.759999999995
Netherlands (Kingdom of the),Equatorial Guinea,2018,Potatoes,68.32
Netherlands (Kingdom of the),Eritrea,2018,Potatoes,25.0
Netherlands (Kingdom of the),Estonia,2018,Bananas,282.65999999999997
Netherlands (Kingdom of the),Estonia,2018,Barley,3.11
Netherlands (Kingdom of the),Estonia,2018,Cattle,177.43
Netherlands (Kingdom of the),Estonia,2018,Chickens,15.35
Netherlands (Kingdom of the),Estonia,2018,Maize (corn),10.565000000000001
Netherlands (Kingdom of the),Estonia,2018,Potatoes,343.585
Netherlands (Kingdom of the),Estonia,2018,Rice,116.36
Netherlands (Kingdom of the),Estonia,2018,Soya beans,18.66
Netherlands (Kingdom of the),Estonia,2018,Sunflower seed,29.835
Netherlands (Kingdom of the),Estonia,2018,Wheat,1.98
Netherlands (Kingdom of the),Ethiopia,2018,Cattle,53.222500000000004
Netherlands (Kingdom of the),Ethiopia,2018,Chickens,38.205
Netherlands (Kingdom of the),Ethiopia,2018,Potatoes,6.435
Netherlands (Kingdom of the),Faroe Islands,2018,Bananas,0.04
Netherlands (Kingdom of the),Faroe Islands,2018,Potatoes,61.41
Netherlands (Kingdom of the),Finland,2018,Bananas,15721.064999999999
Netherlands (Kingdom of the),Finland,2018,Barley,0.53
Netherlands (Kingdom of the),Finland,2018,Cattle,261.755
Netherlands (Kingdom of the),Finland,2018,Chickens,55.025
Netherlands (Kingdom of the),Finland,2018,Maize (corn),1196.275
Netherlands (Kingdom of the),Finland,2018,Potatoes,1417.215
Netherlands (Kingdom of the),Finland,2018,Rice,13.145
Netherlands (Kingdom of the),Finland,2018,Soya beans,28515.510000000002
Netherlands (Kingdom of the),Finland,2018,Sunflower seed,349.13
Netherlands (Kingdom of the),Finland,2018,Wheat,3.585
Netherlands (Kingdom of the),France,2018,Bananas,38509.555
Netherlands (Kingdom of the),France,2018,Barley,4079.925
Netherlands (Kingdom of the),France,2018,Cattle,7995.1575
Netherlands (Kingdom of the),France,2018,Chickens,1293.6725000000001
Netherlands (Kingdom of the),France,2018,Maize (corn),32980.86
Netherlands (Kingdom of the),France,2018,Potatoes,79418.54000000001
Netherlands (Kingdom of the),France,2018,Rice,3.54
Netherlands (Kingdom of the),France,2018,Soya beans,1043.7450000000001
Netherlands (Kingdom of the),France,2018,Sunflower seed,18592.815000000002
Netherlands (Kingdom of the),France,2018,Wheat,19695.035
Netherlands (Kingdom of the),French Polynesia,2018,Potatoes,25.0
Netherlands (Kingdom of the),French Polynesia,2018,Soya beans,0.01
Netherlands (Kingdom of the),Gabon,2018,Potatoes,407.94
Netherlands (Kingdom of the),Gambia,2018,Barley,0.02
Netherlands (Kingdom of the),Gambia,2018,Chickens,14.51
Netherlands (Kingdom of the),Gambia,2018,Potatoes,5415.485
Netherlands (Kingdom of the),Gambia,2018,Sunflower seed,0.04
Netherlands (Kingdom of the),Georgia,2018,Bananas,2.1399999999999997
Netherlands (Kingdom of the),Georgia,2018,Cattle,303.03
Netherlands (Kingdom of the),Georgia,2018,Chickens,308.86
Netherlands (Kingdom of the),Georgia,2018,Maize (corn),25.71
Netherlands (Kingdom of the),Georgia,2018,Potatoes,495.16499999999996
Netherlands (Kingdom of the),Germany,2018,Bananas,297957.84
Netherlands (Kingdom of the),Germany,2018,Barley,42758.16499999999
Netherlands (Kingdom of the),Germany,2018,Cattle,14433.822499999998
Netherlands (Kingdom of the),Germany,2018,Chickens,93113.9325
Netherlands (Kingdom of the),Germany,2018,Maize (corn),321501.58999999997
Netherlands (Kingdom of the),Germany,2018,Potatoes,266036.87
Netherlands (Kingdom of the),Germany,2018,Rice,631.395
Netherlands (Kingdom of the),Germany,2018,Soya beans,1001082.7849999999
Netherlands (Kingdom of the),Germany,2018,Sunflower seed,30227.010000000002
Netherlands (Kingdom of the),Germany,2018,Wheat,160620.445
Netherlands (Kingdom of the),Ghana,2018,Barley,0.01
Netherlands (Kingdom of the),Ghana,2018,Chickens,4189.235
Netherlands (Kingdom of the),Ghana,2018,Maize (corn),0.01
Netherlands (Kingdom of the),Ghana,2018,Potatoes,1296.895
Netherlands (Kingdom of the),Ghana,2018,Soya beans,0.09
Netherlands (Kingdom of the),Ghana,2018,Sunflower seed,0.35
Netherlands (Kingdom of the),Greece,2018,Bananas,6.59
Netherlands (Kingdom of the),Greece,2018,Barley,18.355
Netherlands (Kingdom of the),Greece,2018,Cattle,154.135
Netherlands (Kingdom of the),Greece,2018,Chickens,33.65
Netherlands (Kingdom of the),Greece,2018,Maize (corn),4.21
Netherlands (Kingdom of the),Greece,2018,Potatoes,15266.985
Netherlands (Kingdom of the),Greece,2018,Rice,31.89
Netherlands (Kingdom of the),Greece,2018,Soya beans,277.81
Netherlands (Kingdom of the),Greece,2018,Sunflower seed,59.11
Netherlands (Kingdom of the),Greece,2018,Wheat,127.155
Netherlands (Kingdom of the),Grenada,2018,Potatoes,988.485
Netherlands (Kingdom of the),Guatemala,2018,Chickens,5.845
Netherlands (Kingdom of the),Guinea,2018,Chickens,181.725
Netherlands (Kingdom of the),Guinea,2018,Potatoes,997.18
Netherlands (Kingdom of the),Guinea-Bissau,2018,Potatoes,1964.3
Netherlands (Kingdom of the),Guyana,2018,Barley,0.01
Netherlands (Kingdom of the),Guyana,2018,Potatoes,10864.41
Netherlands (Kingdom of the),Honduras,2018,Potatoes,1736.95
Netherlands (Kingdom of the),Hong Kong,2018,Bananas,0.01
Netherlands (Kingdom of the),Hong Kong,2018,Maize (corn),0.1
Netherlands (Kingdom of the),Hong Kong,2018,Potatoes,67.66
Netherlands (Kingdom of the),Hong Kong,2018,Soya beans,0.1
Netherlands (Kingdom of the),Hong Kong,2018,Sunflower seed,2.35
Netherlands (Kingdom of the),Hungary,2018,Bananas,3063.265
Netherlands (Kingdom of the),Hungary,2018,Barley,0.21
Netherlands (Kingdom of the),Hungary,2018,Cattle,8281.567500000001
Netherlands (Kingdom of the),Hungary,2018,Chickens,15.317499999999999
Netherlands (Kingdom of the),Hungary,2018,Maize (corn),18.25
Netherlands (Kingdom of the),Hungary,2018,Potatoes,13673.955
Netherlands (Kingdom of the),Hungary,2018,Rice,199.69
Netherlands (Kingdom of the),Hungary,2018,Soya beans,146.765
Netherlands (Kingdom of the),Hungary,2018,Sunflower seed,23.634999999999998
Netherlands (Kingdom of the),Hungary,2018,Wheat,1.3
Netherlands (Kingdom of the),Iceland,2018,Bananas,5.9
Netherlands (Kingdom of the),Iceland,2018,Barley,3.25
Netherlands (Kingdom of the),Iceland,2018,Maize (corn),8391.0
Netherlands (Kingdom of the),Iceland,2018,Potatoes,889.2049999999999
Netherlands (Kingdom of the),Iceland,2018,Rice,1.49
Netherlands (Kingdom of the),Iceland,2018,Soya beans,7.855
Netherlands (Kingdom of the),Iceland,2018,Sunflower seed,39.765
Netherlands (Kingdom of the),Iceland,2018,Wheat,70.07
Netherlands (Kingdom of the),India,2018,Potatoes,0.65
Netherlands (Kingdom of the),India,2018,Soya beans,21.1
Netherlands (Kingdom of the),Indonesia,2018,Chickens,170.4625
Netherlands (Kingdom of the),Indonesia,2018,Maize (corn),0.01
Netherlands (Kingdom of the),Iran (Islamic Republic of),2018,Barley,127633.0
Netherlands (Kingdom of the),Iran (Islamic Republic of),2018,Cattle,6.425
Netherlands (Kingdom of the),Iran (Islamic Republic of),2018,Maize (corn),1604399.28
Netherlands (Kingdom of the),Iran (Islamic Republic of),2018,Potatoes,922.9
Netherlands (Kingdom of the),Iran (Islamic Republic of),2018,Soya beans,630524.0
Netherlands (Kingdom of the),Iraq,2018,Bananas,0.95
Netherlands (Kingdom of the),Iraq,2018,Chickens,1.2650000000000001
Netherlands (Kingdom of the),Iraq,2018,Maize (corn),47.5
Netherlands (Kingdom of the),Iraq,2018,Potatoes,15065.9
Netherlands (Kingdom of the),Ireland,2018,Bananas,663.61
Netherlands (Kingdom of the),Ireland,2018,Barley,6211.685
Netherlands (Kingdom of the),Ireland,2018,Cattle,1416.21
Netherlands (Kingdom of the),Ireland,2018,Chickens,1087.225
Netherlands (Kingdom of the),Ireland,2018,Maize (corn),19.115
Netherlands (Kingdom of the),Ireland,2018,Potatoes,1890.43
Netherlands (Kingdom of the),Ireland,2018,Rice,201.13
Netherlands (Kingdom of the),Ireland,2018,Soya beans,4442.3150000000005
Netherlands (Kingdom of the),Ireland,2018,Sunflower seed,98.315
Netherlands (Kingdom of the),Ireland,2018,Wheat,21891.67
Netherlands (Kingdom of the),Israel,2018,Maize (corn),4087.13
Netherlands (Kingdom of the),Israel,2018,Potatoes,24102.57
Netherlands (Kingdom of the),Israel,2018,Wheat,61.0
Netherlands (Kingdom of the),Italy,2018,Bananas,9672.93
Netherlands (Kingdom of the),Italy,2018,Barley,1.97
Netherlands (Kingdom of the),Italy,2018,Cattle,6286.2475
Netherlands (Kingdom of the),Italy,2018,Chickens,818.7175
Netherlands (Kingdom of the),Italy,2018,Maize (corn),332.5
Netherlands (Kingdom of the),Italy,2018,Potatoes,81247.23999999999
Netherlands (Kingdom of the),Italy,2018,Rice,1.57
Netherlands (Kingdom of the),Italy,2018,Soya beans,3346.835
Netherlands (Kingdom of the),Italy,2018,Sunflower seed,1495.14
Netherlands (Kingdom of the),Italy,2018,Wheat,20188.18
Netherlands (Kingdom of the),Jamaica,2018,Potatoes,5238.924999999999
Netherlands (Kingdom of the),Japan,2018,Maize (corn),60.0
Netherlands (Kingdom of the),Japan,2018,Potatoes,11.23
Netherlands (Kingdom of the),Japan,2018,Sunflower seed,15.75
Netherlands (Kingdom of the),Japan,2018,Wheat,20.0
Netherlands (Kingdom of the),Jordan,2018,Cattle,91.12
Netherlands (Kingdom of the),Jordan,2018,Chickens,53.99
Netherlands (Kingdom of the),Jordan,2018,Potatoes,3679.4849999999997
Netherlands (Kingdom of the),Jordan,2018,Sunflower seed,17.655
Netherlands (Kingdom of the),Kazakhstan,2018,Bananas,0.04
Netherlands (Kingdom of the),Kazakhstan,2018,Cattle,1690.4675
Netherlands (Kingdom of the),Kazakhstan,2018,Chickens,143.8125
Netherlands (Kingdom of the),Kazakhstan,2018,Potatoes,818.565
Netherlands (Kingdom of the),Kenya,2018,Chickens,70.6275
Netherlands (Kingdom of the),Kenya,2018,Potatoes,285.63
Netherlands (Kingdom of the),Kenya,2018,Sunflower seed,0.04
Netherlands (Kingdom of the),Kenya,2018,Wheat,4.0
Netherlands (Kingdom of the),Kuwait,2018,Bananas,3.135
Netherlands (Kingdom of the),Kuwait,2018,Cattle,516.005
Netherlands (Kingdom of the),Kuwait,2018,Chickens,37.96
Netherlands (Kingdom of the),Kuwait,2018,Maize (corn),8.47
Netherlands (Kingdom of the),Kuwait,2018,Potatoes,1212.635
Netherlands (Kingdom of the),Kyrgyzstan,2018,Maize (corn),0.2
Netherlands (Kingdom of the),Kyrgyzstan,2018,Potatoes,390.0
Netherlands (Kingdom of the),Latvia,2018,Bananas,4233.395
Netherlands (Kingdom of the),Latvia,2018,Barley,0.045
Netherlands (Kingdom of the),Latvia,2018,Cattle,968.5425
Netherlands (Kingdom of the),Latvia,2018,Chickens,3.805
Netherlands (Kingdom of the),Latvia,2018,Maize (corn),16.985
Netherlands (Kingdom of the),Latvia,2018,Potatoes,614.52
Netherlands (Kingdom of the),Latvia,2018,Rice,0.71
Netherlands (Kingdom of the),Latvia,2018,Soya beans,12.325000000000001
Netherlands (Kingdom of the),Latvia,2018,Sunflower seed,11.19
Netherlands (Kingdom of the),Latvia,2018,Wheat,0.85
Netherlands (Kingdom of the),Lebanon,2018,Bananas,0.63
Netherlands (Kingdom of the),Lebanon,2018,Barley,0.030000000000000002
Netherlands (Kingdom of the),Lebanon,2018,Cattle,1575.115
Netherlands (Kingdom of the),Lebanon,2018,Chickens,3.9575
Netherlands (Kingdom of the),Lebanon,2018,Maize (corn),1.505
Netherlands (Kingdom of the),Lebanon,2018,Potatoes,15761.79
Netherlands (Kingdom of the),Lebanon,2018,Soya beans,0.16
Netherlands (Kingdom of the),Lebanon,2018,Sunflower seed,2.25
Netherlands (Kingdom of the),Lebanon,2018,Wheat,0.08
Netherlands (Kingdom of the),Liberia,2018,Chickens,1.05
Netherlands (Kingdom of the),Liberia,2018,Maize (corn),0.16
Netherlands (Kingdom of the),Liberia,2018,Potatoes,1414.37
Netherlands (Kingdom of the),Liberia,2018,Soya beans,0.55
Netherlands (Kingdom of the),Libya,2018,Potatoes,18548.415
Netherlands (Kingdom of the),Lithuania,2018,Bananas,1968.32
Netherlands (Kingdom of the),Lithuania,2018,Barley,1.7
Netherlands (Kingdom of the),Lithuania,2018,Cattle,158.51
Netherlands (Kingdom of the),Lithuania,2018,Chickens,1062.1225
Netherlands (Kingdom of the),Lithuania,2018,Maize (corn),44.56
Netherlands (Kingdom of the),Lithuania,2018,Potatoes,543.9399999999999
Netherlands (Kingdom of the),Lithuania,2018,Rice,0.0
Netherlands (Kingdom of the),Lithuania,2018,Soya beans,201.90499999999997
Netherlands (Kingdom of the),Lithuania,2018,Sunflower seed,104.77000000000001
Netherlands (Kingdom of the),Lithuania,2018,Wheat,16.05
Netherlands (Kingdom of the),Luxembourg,2018,Bananas,35.085
Netherlands (Kingdom of the),Luxembourg,2018,Barley,48.535000000000004
Netherlands (Kingdom of the),Luxembourg,2018,Cattle,68.03999999999999
Netherlands (Kingdom of the),Luxembourg,2018,Chickens,32.975
Netherlands (Kingdom of the),Luxembourg,2018,Maize (corn),480.19500000000005
Netherlands (Kingdom of the),Luxembourg,2018,Potatoes,1336.645
Netherlands (Kingdom of the),Luxembourg,2018,Rice,7.725
Netherlands (Kingdom of the),Luxembourg,2018,Soya beans,16.64
Netherlands (Kingdom of the),Luxembourg,2018,Sunflower seed,25.87
Netherlands (Kingdom of the),Luxembourg,2018,Wheat,1210.835
Netherlands (Kingdom of the),Macao,2018,Potatoes,0.81
Netherlands (Kingdom of the),Macao,2018,Sunflower seed,0.0
Netherlands (Kingdom of the),Malawi,2018,Chickens,24.6825
Netherlands (Kingdom of the),Malaysia,2018,Bananas,3.1
Netherlands (Kingdom of the),Malaysia,2018,Barley,2592.9
Netherlands (Kingdom of the),Malaysia,2018,Chickens,12.5125
Netherlands (Kingdom of the),Malaysia,2018,Maize (corn),1.03
Netherlands (Kingdom of the),Malaysia,2018,Potatoes,6901.844999999999
Netherlands (Kingdom of the),Malaysia,2018,Sunflower seed,43.655
Netherlands (Kingdom of the),Maldives,2018,Bananas,0.35
Netherlands (Kingdom of the),Maldives,2018,Potatoes,33.485
Netherlands (Kingdom of the),Maldives,2018,Wheat,0.08
Netherlands (Kingdom of the),Mali,2018,Chickens,191.965
Netherlands (Kingdom of the),Mali,2018,Potatoes,13069.315
Netherlands (Kingdom of the),Malta,2018,Bananas,176.78
Netherlands (Kingdom of the),Malta,2018,Barley,0.2
Netherlands (Kingdom of the),Malta,2018,Cattle,94.9025
Netherlands (Kingdom of the),Malta,2018,Chickens,14.175
Netherlands (Kingdom of the),Malta,2018,Maize (corn),1.4100000000000001
Netherlands (Kingdom of the),Malta,2018,Potatoes,2308.505
Netherlands (Kingdom of the),Malta,2018,Rice,0.01
Netherlands (Kingdom of the),Malta,2018,Soya beans,3.59
Netherlands (Kingdom of the),Malta,2018,Sunflower seed,29.779999999999998
Netherlands (Kingdom of the),Malta,2018,Wheat,4.79
Netherlands (Kingdom of the),Mauritania,2018,Potatoes,40070.39
Netherlands (Kingdom of the),Mauritania,2018,Wheat,18983.87
Netherlands (Kingdom of the),Mauritius,2018,Barley,1.5
Netherlands (Kingdom of the),Mauritius,2018,Chickens,31.615
Netherlands (Kingdom of the),Mauritius,2018,Potatoes,659.2049999999999
Netherlands (Kingdom of the),Mexico,2018,Potatoes,80.66
Netherlands (Kingdom of the),Montenegro,2018,Potatoes,919.91
Netherlands (Kingdom of the),Morocco,2018,Barley,53065.39
Netherlands (Kingdom of the),Morocco,2018,Cattle,2680.2475
Netherlands (Kingdom of the),Morocco,2018,Maize (corn),0.44
Netherlands (Kingdom of the),Morocco,2018,Potatoes,23301.41
Netherlands (Kingdom of the),Morocco,2018,Sunflower seed,0.01
Netherlands (Kingdom of the),Mozambique,2018,Potatoes,50.0
Netherlands (Kingdom of the),Myanmar,2018,Chickens,154.0
Netherlands (Kingdom of the),Myanmar,2018,Potatoes,146.48
Netherlands (Kingdom of the),Namibia,2018,Chickens,503.265
Netherlands (Kingdom of the),Nepal,2018,Chickens,143.7225
Netherlands (Kingdom of the),New Zealand,2018,Barley,0.03
Netherlands (Kingdom of the),New Zealand,2018,Chickens,31.835
Netherlands (Kingdom of the),New Zealand,2018,Maize (corn),0.2
Netherlands (Kingdom of the),Nicaragua,2018,Potatoes,1584.835
Netherlands (Kingdom of the),Niger,2018,Chickens,39.0575
Netherlands (Kingdom of the),Niger,2018,Potatoes,63.0
Netherlands (Kingdom of the),Nigeria,2018,Chickens,10.49
Netherlands (Kingdom of the),Nigeria,2018,Potatoes,6.25
Netherlands (Kingdom of the),North Macedonia,2018,Cattle,24.15
Netherlands (Kingdom of the),North Macedonia,2018,Potatoes,742.38
Netherlands (Kingdom of the),Norway,2018,Bananas,250.16
Netherlands (Kingdom of the),Norway,2018,Barley,1.86
Netherlands (Kingdom of the),Norway,2018,Chickens,40.375
Netherlands (Kingdom of the),Norway,2018,Maize (corn),491.62
Netherlands (Kingdom of the),Norway,2018,Potatoes,6510.785
Netherlands (Kingdom of the),Norway,2018,Rice,16.97
Netherlands (Kingdom of the),Norway,2018,Soya beans,19.34
Netherlands (Kingdom of the),Norway,2018,Sunflower seed,137.395
Netherlands (Kingdom of the),Norway,2018,Wheat,104.435
Netherlands (Kingdom of the),Oman,2018,Chickens,179.78
Netherlands (Kingdom of the),Oman,2018,Potatoes,490.97
Netherlands (Kingdom of the),Oman,2018,Soya beans,0.12
Netherlands (Kingdom of the),Pakistan,2018,Cattle,979.29
Netherlands (Kingdom of the),Pakistan,2018,Chickens,67.2425
Netherlands (Kingdom of the),Pakistan,2018,Maize (corn),0.06
Netherlands (Kingdom of the),Pakistan,2018,Potatoes,5120.165
Netherlands (Kingdom of the),Palestine,2018,Potatoes,0.3
Netherlands (Kingdom of the),Panama,2018,Bananas,17.41
Netherlands (Kingdom of the),Panama,2018,Barley,0.07
Netherlands (Kingdom of the),Panama,2018,Chickens,0.085
Netherlands (Kingdom of the),Philippines,2018,Chickens,2318.765
Netherlands (Kingdom of the),Philippines,2018,Potatoes,121.05
Netherlands (Kingdom of the),Poland,2018,Bananas,118361.1
Netherlands (Kingdom of the),Poland,2018,Barley,0.7949999999999999
Netherlands (Kingdom of the),Poland,2018,Cattle,18854.87
Netherlands (Kingdom of the),Poland,2018,Chickens,19246.4175
Netherlands (Kingdom of the),Poland,2018,Maize (corn),73.91499999999999
Netherlands (Kingdom of the),Poland,2018,Potatoes,16842.055
Netherlands (Kingdom of the),Poland,2018,Rice,0.5700000000000001
Netherlands (Kingdom of the),Poland,2018,Soya beans,1132.6499999999999
Netherlands (Kingdom of the),Poland,2018,Sunflower seed,63.405
Netherlands (Kingdom of the),Poland,2018,Wheat,50.685
Netherlands (Kingdom of the),Portugal,2018,Bananas,664.955
Netherlands (Kingdom of the),Portugal,2018,Barley,208.23000000000002
Netherlands (Kingdom of the),Portugal,2018,Cattle,902.935
Netherlands (Kingdom of the),Portugal,2018,Chickens,163.14
Netherlands (Kingdom of the),Portugal,2018,Maize (corn),54.36
Netherlands (Kingdom of the),Portugal,2018,Potatoes,28725.41
Netherlands (Kingdom of the),Portugal,2018,Rice,0.025
Netherlands (Kingdom of the),Portugal,2018,Soya beans,266.895
Netherlands (Kingdom of the),Portugal,2018,Sunflower seed,191.665
Netherlands (Kingdom of the),Portugal,2018,Wheat,35.95
Netherlands (Kingdom of the),Qatar,2018,Chickens,4.25
Netherlands (Kingdom of the),Qatar,2018,Potatoes,343.76
Netherlands (Kingdom of the),Republic of Korea,2018,Barley,0.02
Netherlands (Kingdom of the),Republic of Korea,2018,Sunflower seed,0.13
Netherlands (Kingdom of the),Republic of Moldova,2018,Bananas,40.22
Netherlands (Kingdom of the),Republic of Moldova,2018,Cattle,25.66
Netherlands (Kingdom of the),Republic of Moldova,2018,Maize (corn),7.2
Netherlands (Kingdom of the),Republic of Moldova,2018,Potatoes,1228.1550000000002
Netherlands (Kingdom of the),Republic of Moldova,2018,Rice,1.08
Netherlands (Kingdom of the),Romania,2018,Bananas,22322.155
Netherlands (Kingdom of the),Romania,2018,Barley,3.88
Netherlands (Kingdom of the),Romania,2018,Cattle,1003.3875
Netherlands (Kingdom of the),Romania,2018,Chickens,37.4575
Netherlands (Kingdom of the),Romania,2018,Maize (corn),64.465
Netherlands (Kingdom of the),Romania,2018,Potatoes,13061.6
Netherlands (Kingdom of the),Romania,2018,Rice,60.62
Netherlands (Kingdom of the),Romania,2018,Soya beans,11.375
Netherlands (Kingdom of the),Romania,2018,Sunflower seed,18.365
Netherlands (Kingdom of the),Romania,2018,Wheat,42.205
Netherlands (Kingdom of the),Russia,2018,Barley,0.1
Netherlands (Kingdom of the),Russia,2018,Cattle,11107.66
Netherlands (Kingdom of the),Russia,2018,Chickens,1975.56
Netherlands (Kingdom of the),Russia,2018,Potatoes,5311.5
Netherlands (Kingdom of the),Russia,2018,Soya beans,139.09
Netherlands (Kingdom of the),Russia,2018,Sunflower seed,0.02
Netherlands (Kingdom of the),Rwanda,2018,Chickens,2.11
Netherlands (Kingdom of the),Rwanda,2018,Potatoes,0.165
Netherlands (Kingdom of the),Saint Kitts and Nevis,2018,Potatoes,382.39
Netherlands (Kingdom of the),Saint Lucia,2018,Bananas,1.0
Netherlands (Kingdom of the),Saint Vincent and the Grenadines,2018,Maize (corn),0.05
Netherlands (Kingdom of the),Saint Vincent and the Grenadines,2018,Potatoes,399.515
Netherlands (Kingdom of the),Sao Tome and Principe,2018,Potatoes,30.75
